id,gm_1_ws,gm_0.9_ws,gm_0.8_ws,gm_0.7_ws,gm_0.6_ws,gm_0.5_ws,gm_0.4_ws,gm_0.3_ws,gm_0.2_ws,gm_0.1_ws,gm_0_ws,wm_-0.5mm_ws,wm_-1mm_ws,wm_-1.5mm_ws,wm_-2mm_ws,wm_-2.5mm_ws,wm_-3mm_ws,wm_-3.5mm_ws,wm_-4mm_ws,gm_0mm_ps,gm_0.25mm_ps,gm_0.5mm_ps,gm_0.75mm_ps,gm_1mm_ps,gm_1.25mm_ps,gm_1.5mm_ps,gm_1.75mm_ps,gm_2mm_ps,gm_2.25mm_ps,gm_2.5mm_ps,gm_2.75mm_ps,gm_3mm_ps,gm_3.25mm_ps,gm_3.5mm_ps,gm_3.75mm_ps,gm_4mm_ps,gm_4.25mm_ps,gm_4.5mm_ps,gm_4.75mm_ps,gm_5mm_ps,gm_5.25mm_ps,gm_5.5mm_ps,gm_5.75mm_ps,gm_6mm_ps,gm_6.25mm_ps,gm_6.5mm_ps,gm_6.75mm_ps,gm_7mm_ps
156,-0.40504256,-0.34546357,-0.37247595,-0.35461336,-0.34827852,-0.3560877,-0.37078255,-0.34470534,-0.21930295,-0.01179256,0.26671657,0.5760545,0.5863628,0.42055574,0.21526119,0.04595369,0.009403959,-0.03162775,-0.044482518,-0.17571497,-0.13294747,-0.17076565,-0.1865255,-0.24496469,-0.2938222,-0.3625224,-0.36457086,-0.3842146,-0.33991712,-0.2589725,-0.21526924,-0.15057209,-0.07246784,-0.007902502,0.04487765,0.11819561,0.16781566,0.20322797,0.2436328,0.28352582,0.29459754,0.28982744,0.3030928,0.30283532,0.31141925,0.3159571,0.30295405,0.30740145
157,-0.83315355,-1.0296745,-1.0734828,-1.0791035,-1.0388316,-0.9821015,-0.94573087,-0.93780667,-0.91417027,-0.9006612,-0.9952529,-0.9624737,-0.8766704,-0.74910456,-0.69284153,-0.60321754,-0.6764951,-0.71544856,-0.71985817,-0.6215174,-0.80513155,-0.8420696,-0.86311024,-0.89069664,-0.8571581,-0.85051,-0.84056,-0.79789037,-0.75916815,-0.70445275,-0.66885597,-0.63521624,-0.6321745,-0.65263736,-0.703516,-0.7002855,-0.7722913,-0.7630992,-0.7771255,-0.8392307,-0.8812166,-0.9139884,-0.92976487,-0.89889884,-0.90672183,-0.888546,-0.88346595,-0.8877731
158,-0.16209543,-0.11957878,-0.0014207801,0.07152739,0.08128749,0.022316743,0.002529455,-0.02838256,-0.06726055,-0.059077695,-0.020556517,0.021262072,0.035812266,-0.044992723,-0.06877027,-0.067715496,-0.059731845,-0.04821178,-0.057428204,0.00069488643,0.07515941,0.06519317,0.035008576,0.004047045,0.015524073,-0.0012943653,0.008236926,0.041430317,0.0019700238,-0.016191924,-0.008153207,-0.025257519,-0.0063807047,0.07446506,0.062072076,0.059497263,0.035197113,0.038181882,0.047569614,0.10249185,0.07340753,0.046428982,0.06314095,0.09889391,0.05896319,0.042725153,0.011182277,-0.0031831707
159,0.82933646,0.6879206,0.41190043,0.28263348,0.19120349,0.2236676,0.3136841,0.22250071,0.21378137,0.38100615,0.5179074,0.54394686,0.6423424,0.62864184,0.60692626,0.5632461,0.49827662,0.43158582,0.46267676,0.76393133,0.6421425,0.3739286,0.2981446,0.17898995,0.13899966,0.10716946,0.045889392,0.04567775,0.043614957,0.010953281,0.026586417,0.030537635,0.035195544,0.029647782,0.040718347,0.012987867,0.039335884,0.08077041,0.08737964,0.14692739,0.12132365,0.12137076,0.14257874,0.23914245,0.23419827,0.26928583,0.27476433,0.26328322
160,0.05966691,0.15437621,0.063747436,0.045641743,0.07099387,0.10466558,0.1260209,0.13848142,0.15154502,0.13366541,0.1168759,0.16401997,0.18500395,0.18732098,0.06704466,-0.08478514,-0.13854921,-0.1570974,-0.21837687,-0.12794702,-0.114526324,-0.070574455,0.024757598,0.09101768,0.13954116,0.16118981,0.1327656,0.118793175,0.10696081,0.14721613,0.2296748,0.24739726,0.278875,0.2854123,0.29714358,0.3307342,0.33256975,0.3041827,0.30975884,0.23465516,0.17659073,0.16571334,0.082474425,0.074845016,0.06542721,0.0557274,0.0121261915,0.00028981979
161,-0.026322106,-0.038095072,-0.07132517,0.0035640919,0.010836569,0.026088888,0.06775148,0.10626677,0.036354505,0.04793095,0.08433626,-0.066063896,0.057169084,0.20043735,0.22247186,0.17468144,0.14570363,0.13160852,0.052272942,-0.17850268,-0.3189688,-0.37049872,-0.3196618,-0.29244375,-0.30157205,-0.3559359,-0.37327468,-0.37379146,-0.3781291,-0.3894348,-0.37001765,-0.3951467,-0.39820322,-0.4261462,-0.39744553,-0.23921584,-0.1348132,-0.02577632,-0.01753029,0.02827192,0.04891241,0.043993652,0.0999618,0.1216744,0.1477832,0.15550435,0.19950949,0.20022503
162,-0.0063632736,-0.022866333,-0.0067021493,0.049382415,0.050885174,0.04753003,-0.021588726,-0.07741227,-0.09810682,-0.14241211,0.13511351,0.06700221,0.034338225,0.020546578,0.118036464,0.21091935,0.08661184,0.0391459,0.009303672,-0.039229494,0.13664927,0.08210911,-0.026870375,-0.060341053,-0.10297613,-0.120221674,-0.1097868,-0.10617086,-0.18452725,-0.20573671,-0.20519824,-0.2199473,-0.1711315,-0.16500129,-0.11038925,-0.09968541,-0.091398366,-0.04012977,-0.03216309,-0.017638907,-0.0019469259,0.00066471467,0.005029073,-0.009986926,-0.008235541,-0.025598962,-0.005185885,-0.014409318
163,0.75526834,0.60046196,0.60956955,0.6270619,0.712336,0.7479726,0.6950309,0.6117951,0.61753964,0.6130915,0.5811203,0.52136135,0.49904087,0.49005172,0.53077316,0.48536977,0.4875295,0.5522903,0.5440427,0.69595504,0.68814445,0.598986,0.6274058,0.570143,0.5168997,0.531463,0.48229766,0.5238836,0.494091,0.4852686,0.465917,0.40152735,0.35997602,0.30946448,0.20793423,0.20723817,0.16816618,0.14460085,0.10234297,0.105717145,0.117633626,0.1670617,0.18560703,0.21514429,0.23149644,0.23205036,0.26595056,0.29694653
164,-0.12688264,-0.060849924,-0.11521565,-0.06623595,-0.021536615,0.016821766,0.08561337,0.092533626,0.054166622,0.010509749,-0.03957106,-0.120639004,-0.062385876,0.0060791075,0.09242522,0.12525643,0.107013546,0.08470061,0.040068366,0.014497237,-0.025317598,-0.05124992,-0.05843327,-0.031479176,0.021379223,0.07710037,0.08758751,0.12588167,0.1752595,0.19025123,0.2056924,0.18482506,0.14059655,0.089961536,0.069831505,0.05658959,-0.0076520406,-0.02572309,-0.017629804,-0.008049644,-0.009688452,-0.005702927,0.026567645,0.032146927,0.05419136,0.083092056,0.11122371,0.09261819
165,-0.37268645,-0.25654823,-0.20035787,-0.1330835,-0.061183292,-0.016954998,-0.04940805,-0.013844396,0.031741835,0.061622582,-0.114669286,-0.0785817,-0.14313442,-0.06958833,-0.088112116,-0.10112706,-0.12789579,-0.12456581,-0.14467758,-0.2657235,-0.1976038,-0.12179447,-0.1511185,-0.09985854,-0.008062591,0.030440368,0.018220942,0.027543802,0.073273495,0.030224128,0.057466526,0.1283812,0.20863189,0.22641799,0.23918396,0.26540312,0.22444934,0.22245137,0.16428153,0.1960823,0.15233514,0.15438448,0.16084005,0.13650718,0.13525814,0.10227481,0.07591841,0.06675595
166,0.65910876,0.77518445,0.8512242,0.87653404,0.8642738,0.86193883,0.85415184,0.8837484,0.8744679,0.9327921,1.0715225,1.111847,1.0869372,1.0023963,0.8186405,0.76495343,0.6795726,0.65714365,0.5989636,0.5149888,0.6492659,0.7118374,0.6458371,0.6634155,0.6459894,0.6801964,0.66391385,0.6651093,0.62475336,0.58246493,0.5920474,0.54852086,0.51651764,0.58300555,0.6381678,0.6931199,0.74007595,0.7821738,0.7962411,0.81173545,0.7755254,0.68734396,0.6698754,0.6337727,0.6285566,0.65313435,0.63295436,0.67778397
167,-1.2321113,-1.4354888,-1.512773,-1.5483207,-1.5712322,-1.5937908,-1.5631946,-1.5257221,-1.5166833,-1.5396228,-1.5041703,-1.3775741,-1.2993973,-1.2601517,-1.2051822,-1.1343402,-1.0754175,-1.016675,-1.0062517,-1.201655,-1.3663944,-1.3935199,-1.4011854,-1.41683,-1.4079806,-1.3563432,-1.261101,-1.1816746,-1.0671173,-0.97002083,-0.88759327,-0.86253923,-0.8580647,-0.9153635,-0.9547043,-0.9888571,-1.1309959,-1.220587,-1.3212059,-1.3770835,-1.4549754,-1.4760619,-1.4684186,-1.4427366,-1.4125912,-1.3619537,-1.3143739,-1.2827389
168,0.06349508,0.18078363,0.34486222,0.40895954,0.43962455,0.44976673,0.5030842,0.54341185,0.6044352,0.6042774,0.7549963,0.83300304,0.7765192,0.67159754,0.588599,0.57302266,0.58876413,0.58949393,0.5375032,0.19754301,0.27279156,0.31235936,0.34236938,0.4319163,0.41951135,0.4474921,0.4380712,0.4459461,0.40828037,0.3915453,0.36021405,0.3610723,0.30069548,0.26240325,0.28412977,0.31730554,0.32307932,0.33058637,0.32341933,0.35503638,0.39521313,0.43759304,0.47167897,0.49596477,0.51222616,0.53125536,0.55169594,0.5528705
169,-0.31549776,-0.29617518,-0.29863814,-0.37073874,-0.38490522,-0.37760165,-0.40833175,-0.50283724,-0.5604654,-0.45662317,-0.471779,-0.3634618,-0.36858037,-0.2933774,-0.24460441,-0.17500332,-0.11752771,-0.16122712,-0.19610819,-0.4779436,-0.5014457,-0.5514675,-0.49973214,-0.46179876,-0.47231588,-0.555184,-0.6177721,-0.63944995,-0.66375965,-0.67812145,-0.6818681,-0.63355356,-0.5559646,-0.45985842,-0.36191756,-0.27942985,-0.17960183,-0.113369815,-0.026285443,0.058247823,0.05113506,0.08391669,0.05860209,0.07464479,0.10995603,0.08155354,0.113414295,0.119208425
170,-0.012073643,0.024090547,-0.043991677,-0.09643909,-0.05072827,0.03544198,0.081026785,0.14854135,0.20752795,0.28456724,0.36525,0.3834152,0.37692446,0.38284862,0.39618084,0.39822185,0.36786124,0.27441427,0.20060773,0.0010585597,-0.042183083,0.013088555,-0.053427067,0.015761372,0.012461306,0.06610602,0.105699606,0.12755337,0.17214018,0.2244004,0.22126245,0.22486256,0.27619916,0.2723186,0.3087716,0.31507245,0.34627596,0.3404581,0.31607354,0.36149147,0.35651985,0.33193228,0.35224584,0.33771253,0.26658472,0.23026076,0.1724419,0.13890478
171,-0.23317844,-0.26033282,-0.13675718,-0.13503778,-0.09347488,-0.0727073,-0.07700679,-0.10482509,-0.058449797,-0.07058524,-0.007472463,-0.06485761,-0.043510426,-0.02297354,0.036216214,0.056479793,0.07596522,0.04425034,0.029420115,-0.2667048,-0.20284851,-0.16026919,-0.14986494,-0.14298743,-0.1337469,-0.08115667,-0.07010636,-0.05021082,-0.011661367,-0.0068932604,0.03273548,0.021409035,-0.0009375581,0.006013231,0.004827954,-0.0003971901,-0.043283407,-0.0772221,-0.060496353,-0.04481881,-0.032088254,-0.0125902705,0.017800711,0.016680578,0.06333629,0.039902247,0.04816341,0.0633513
172,0.58661664,0.6921215,0.737612,0.783256,0.8483649,0.8690373,0.90283257,0.9582841,0.9679425,0.89636725,0.8002496,0.75258833,0.71784896,0.70437866,0.6443073,0.5480351,0.5089864,0.4474819,0.37238222,0.5227281,0.5704172,0.6458955,0.60840464,0.70943594,0.78840756,0.8565262,0.8641905,0.8846103,0.9017995,0.8444865,0.79717106,0.7815603,0.73392034,0.7230608,0.6908353,0.68404263,0.6709528,0.6579027,0.6521302,0.6276145,0.56814504,0.51186144,0.47412515,0.42463613,0.39257333,0.3338422,0.32254285,0.28208098
173,0.34528378,0.4673881,0.5489086,0.619582,0.58630615,0.5861166,0.5768341,0.5258006,0.50658584,0.5202899,0.5210461,0.48104692,0.44078982,0.3686829,0.28544086,0.19154252,0.10001952,0.04953729,0.009902351,0.48425433,0.44711038,0.47423792,0.45867094,0.54091483,0.52585095,0.55818963,0.5636189,0.5539084,0.57642156,0.52766603,0.4824253,0.4326777,0.40266857,0.4012449,0.40663278,0.44119197,0.4484573,0.43978277,0.45837158,0.44131637,0.4420565,0.42275113,0.39084813,0.39788884,0.40996793,0.42444846,0.4671487,0.46577454
174,-0.2661087,-0.4263281,-0.48279178,-0.45921987,-0.41816133,-0.31979933,-0.2645339,-0.2496691,-0.27345467,-0.27267185,-0.3050288,-0.2706381,-0.37178499,-0.46596688,-0.40882602,-0.37517232,-0.21683072,-0.08876853,0.02408277,-0.2935437,-0.2818687,-0.29115325,-0.4073969,-0.37061837,-0.32491577,-0.31065807,-0.31830072,-0.25101915,-0.20132141,-0.18557712,-0.20973662,-0.23039593,-0.301504,-0.31816208,-0.4012121,-0.52775997,-0.5421251,-0.5784657,-0.58144695,-0.6117445,-0.5975389,-0.53764075,-0.52535623,-0.4852814,-0.44326863,-0.41468623,-0.37442234,-0.29911113
175,0.12385444,0.2152533,0.29548907,0.32987776,0.36263502,0.32400203,0.33149508,0.37607968,0.39910498,0.4183603,0.40036583,0.23387057,0.18050562,0.23976123,0.30334973,0.3229058,0.28576255,0.3526977,0.34258592,0.35168996,0.4076012,0.33370697,0.31505588,0.27204219,0.27436465,0.30471885,0.34621724,0.39730987,0.48040852,0.51933485,0.5438472,0.5695615,0.53918487,0.45875314,0.35379872,0.30829993,0.21513294,0.17636348,0.18880989,0.17054841,0.22107919,0.19601418,0.21806683,0.2258514,0.22607052,0.24400204,0.19787416,0.19484335
176,2.2210813,2.5071068,2.7021453,2.7544277,2.756455,2.744054,2.7451391,2.7243133,2.7781215,2.851922,2.9785213,2.926785,2.7854116,2.605527,2.378729,2.204987,2.1883922,2.2231467,2.1979687,2.2473376,2.484003,2.577105,2.5940416,2.6071887,2.5632856,2.5031087,2.4839237,2.4443746,2.4333982,2.3854866,2.3536077,2.3220222,2.3143213,2.3036735,2.324678,2.3622684,2.3711736,2.3343425,2.279394,2.2259634,2.163855,2.128721,2.0718417,2.0300324,1.9915259,1.9716797,1.9658058,1.9654417
177,0.03670143,0.06488955,0.009076157,0.026360929,0.011722253,0.02951904,0.060444262,0.10170645,0.11109412,0.053915236,-0.062856615,-0.060407113,-0.03238824,0.013386134,0.10153994,0.06654101,-0.03400512,-0.11899429,-0.16675922,0.20307861,0.097226605,0.021552337,0.016366426,-0.00106832,-0.040686432,-0.031707633,-0.020943677,0.00041250416,0.05145706,0.07760449,0.12632184,0.18163428,0.28475845,0.31821156,0.32280606,0.29147083,0.23642965,0.18929467,0.115274034,0.0564069,-0.024924198,-0.03903838,-0.08591708,-0.13226706,-0.11304868,-0.13086464,-0.1661455,-0.18107937
178,-0.21602757,0.11976694,0.33422726,0.43155527,0.4526862,0.44463262,0.4460519,0.38313428,0.34774593,0.38066453,0.48056054,0.4466335,0.4918927,0.51313126,0.5138786,0.52795756,0.50252855,0.42254505,0.42338234,-0.26047334,-0.027431883,0.1605208,0.2041956,0.2877568,0.2575999,0.19749641,0.12856367,0.082421415,0.04333171,0.024936682,0.05221992,0.09792243,0.15131581,0.16448665,0.2554102,0.39779687,0.51390594,0.5480543,0.5882763,0.6067888,0.6253579,0.69201416,0.7077011,0.6961411,0.62655365,0.60643816,0.556794,0.5050112
179,0.22398454,-0.08339007,-0.22018947,-0.24768582,-0.102362044,-0.073754266,-0.036181267,-0.03953154,-0.046610594,0.02831569,0.04155715,-0.029587273,-0.098713495,-0.05521466,-0.05671725,-0.113185525,-0.03397365,-0.07963141,-0.050909743,0.18954428,-0.10037022,-0.05540203,-0.0876415,-0.13377318,-0.16071911,-0.08431124,-0.05991893,-0.0041383067,0.055806506,0.044884454,0.002166138,-0.119472705,-0.17351331,-0.20545371,-0.2501328,-0.21418628,-0.23314431,-0.21993794,-0.17402598,-0.0906136,-0.04726808,-0.00605106,0.04299796,0.120484024,0.1318626,0.14979509,0.18421946,0.25186273
180,0.20881356,0.3125594,0.37231013,0.43990093,0.45444888,0.46389714,0.43221176,0.38400152,0.38917097,0.4597965,0.4774494,0.41787967,0.4286713,0.48527053,0.49327302,0.37931702,0.32202995,0.34184778,0.3038756,0.32652384,0.2818336,0.25637707,0.26070443,0.25973922,0.34645343,0.35289252,0.32414734,0.3124109,0.29122975,0.27356255,0.1924787,0.15081556,0.163447,0.14843799,0.19988029,0.23134087,0.28156507,0.31065404,0.33546463,0.37546322,0.4001037,0.41333348,0.44516885,0.46176422,0.48273385,0.5182442,0.54833955,0.57904136
181,0.22944629,0.2683925,0.2790729,0.35242805,0.3693731,0.3714947,0.40403458,0.5115646,0.57735294,0.54977053,0.5688587,0.7804286,0.7508492,0.7018344,0.65455633,0.5440815,0.52873933,0.41176146,0.34571466,0.09164086,0.28188542,0.4257841,0.43024287,0.45067704,0.44272724,0.51269877,0.5477022,0.58447695,0.67703784,0.7371241,0.76669157,0.75938594,0.76326805,0.74091023,0.6942853,0.65480787,0.629881,0.5942888,0.5301919,0.48484257,0.48134753,0.44369292,0.39349934,0.35942924,0.33976415,0.3555516,0.32739776,0.30547813
182,0.2859707,0.42066157,0.5185116,0.6214596,0.66490966,0.66719943,0.6115161,0.6212142,0.61156553,0.57362854,0.6506207,0.622604,0.60693055,0.52965033,0.45027468,0.45556667,0.37080333,0.26005706,0.2063484,0.4458258,0.5577286,0.5519981,0.58367795,0.57309556,0.562857,0.5074947,0.48644498,0.4690009,0.46966082,0.45176268,0.45639265,0.47254816,0.43773466,0.44252086,0.41215366,0.40941665,0.3543403,0.40012583,0.39663982,0.3394602,0.31404245,0.31715,0.32371485,0.3232152,0.33235338,0.3246152,0.3230802,0.33972198
183,-0.23816802,-0.15410675,-0.058049012,-0.008283901,0.05932393,0.051368166,-0.03911851,-0.13146712,-0.1837941,-0.26009262,-0.27493885,-0.30965254,-0.4222445,-0.48571846,-0.41790253,-0.33785522,-0.15003681,-0.03907641,0.080356844,-0.336136,-0.24594603,-0.17349692,-0.10369684,-0.0489353,-0.025978403,-0.0057989024,-0.069757536,-0.0861737,-0.065857604,-0.129274,-0.11652112,-0.2233544,-0.26020518,-0.2988509,-0.33517054,-0.36302784,-0.36554644,-0.38061014,-0.34763783,-0.2681517,-0.23773529,-0.2104216,-0.14583318,-0.07125952,-0.02551397,0.014921161,0.059636816,0.14048578
184,0.04208938,0.012723652,-0.024800234,0.020785939,0.041958235,-0.029036669,-0.074996606,-0.08418613,-0.1471949,-0.19716875,-0.21051392,-0.15291183,-0.030062519,0.019293455,0.046250924,0.10388309,0.08429501,0.091008,0.08284882,-0.26351863,-0.3610128,-0.3402212,-0.2792777,-0.20434761,-0.12410634,-0.06251623,-0.0278012,-0.05105536,-0.03149428,-0.029547287,0.0120477695,0.056991167,0.06429318,0.07656436,0.089443184,0.088954985,0.02397131,0.020060504,-0.004007363,-0.057396185,-0.10003704,-0.15513818,-0.16175747,-0.18024465,-0.16259107,-0.19365086,-0.1607754,-0.13279484
185,-0.25969765,-0.36820227,-0.4633501,-0.5175055,-0.55901843,-0.5416006,-0.4945628,-0.4368131,-0.49008957,-0.4829717,-0.58440036,-0.529835,-0.4635379,-0.40873212,-0.4500678,-0.51875055,-0.5379086,-0.51958716,-0.5414169,-0.11628118,-0.26329476,-0.36566827,-0.3960536,-0.45444676,-0.46809778,-0.46022433,-0.4335967,-0.3911227,-0.36326927,-0.2982003,-0.19777465,-0.16643229,-0.13631806,-0.12489824,-0.14393167,-0.20321606,-0.20863736,-0.2068621,-0.20745713,-0.21689071,-0.22890864,-0.19803475,-0.23468217,-0.22184207,-0.19240597,-0.21397206,-0.26777685,-0.26591364
186,-0.042680696,-0.016506646,-0.05363328,-0.038788997,-0.03261426,-0.11124032,-0.12721689,-0.14404905,-0.12152344,-0.15723161,-0.19963086,-0.19228932,-0.18475746,-0.17695285,-0.16189492,-0.2284599,-0.19614908,-0.1327971,-0.054471225,-0.05201721,-0.12785952,-0.16376175,-0.1969408,-0.15599455,-0.11897623,-0.09082848,-0.029700099,-0.043141924,-0.041342538,-0.02651854,-0.006482502,-0.0033952114,0.022565732,0.01707265,-0.017533213,-0.04051152,-0.08112346,-0.09361294,-0.13031188,-0.1968497,-0.23876293,-0.2551086,-0.28798866,-0.29890797,-0.29945898,-0.28040126,-0.31253663,-0.2861715
187,-0.6639194,-0.6856543,-0.65465266,-0.6216174,-0.62325764,-0.59729403,-0.6081525,-0.6823854,-0.69192034,-0.74215996,-0.64336216,-0.59681875,-0.6707938,-0.66174835,-0.6071924,-0.50043315,-0.46518525,-0.36909786,-0.26385096,-0.6986974,-0.7135737,-0.7220933,-0.7016795,-0.65853065,-0.618678,-0.6399167,-0.62057626,-0.6303945,-0.59832966,-0.59557635,-0.58556336,-0.6022268,-0.53909016,-0.4982444,-0.486374,-0.4893351,-0.50122577,-0.46811807,-0.50255626,-0.51079464,-0.5050545,-0.48015636,-0.48041737,-0.42210272,-0.39504358,-0.38427415,-0.3498675,-0.296731
188,0.38060275,0.36224487,0.34735098,0.34477925,0.32404727,0.3261138,0.25675115,0.22174023,0.20440933,0.114860386,0.0788173,-0.042038996,-0.04883634,-0.0171136,-0.025082776,-0.0021058933,0.04076249,0.02558778,-0.0003098893,0.44162464,0.34855872,0.41696608,0.45218974,0.40485483,0.30798352,0.28747752,0.24766074,0.17330642,0.07869005,0.0109746,-0.0005301141,-0.0024223542,0.0027544196,0.017320583,0.057300854,0.103563026,0.114774026,0.12956564,0.13475636,0.1674873,0.15752128,0.16952245,0.17377919,0.17820382,0.17151675,0.174032,0.16729395,0.18952225
189,1.2004713,1.1675146,1.0687549,0.9892266,0.93665594,0.98048997,0.9959738,0.9662131,0.9896477,1.0352476,1.0011994,0.9998286,0.9019751,0.79148144,0.5975446,0.43784773,0.35811928,0.33567333,0.3615316,1.0204066,1.0642462,0.9790678,0.9572806,0.91384584,0.9405624,0.98806304,0.99691665,1.003791,0.96705383,0.91180134,0.8608487,0.7888333,0.7465906,0.687932,0.63241833,0.61923325,0.5800983,0.5449481,0.52763635,0.4904109,0.47610638,0.42379758,0.39856747,0.38321012,0.35335237,0.3511076,0.33959165,0.3188075
190,-0.2134312,-0.4207459,-0.5981681,-0.59815514,-0.65328556,-0.6326982,-0.60511297,-0.56415945,-0.5818193,-0.5650773,-0.644951,-0.5907695,-0.5369609,-0.5762681,-0.55123097,-0.5675457,-0.55571735,-0.5295129,-0.5790594,-0.10538984,-0.29371464,-0.4742761,-0.6172886,-0.6837164,-0.6586381,-0.64623344,-0.5678693,-0.53320366,-0.42632142,-0.37898436,-0.2998804,-0.2063665,-0.21031784,-0.23888916,-0.2746185,-0.319186,-0.32761446,-0.37588197,-0.43720332,-0.47098398,-0.48463714,-0.50551456,-0.5183485,-0.56252265,-0.5301414,-0.5151079,-0.5354035,-0.5555663
191,-0.9393314,-0.82403153,-0.7889455,-0.825565,-0.9076027,-0.9672066,-0.9716505,-0.9073716,-0.857818,-0.7147893,-0.72421265,-0.70448697,-0.6860699,-0.6581063,-0.62195253,-0.55112356,-0.6081467,-0.5793749,-0.53356296,-0.8064053,-0.8126886,-0.7292042,-0.8019277,-0.81494975,-0.7064366,-0.87501156,-0.87862635,-0.85127187,-0.81026465,-0.8144954,-0.7596504,-0.66006714,-0.58551866,-0.46407273,-0.35057357,-0.31897315,-0.34429726,-0.27848685,-0.31855404,-0.30800024,-0.35276052,-0.35631216,-0.3284685,-0.34436,-0.37555963,-0.40271765,-0.4157673,-0.4375556
192,0.20536663,0.37445232,0.49182874,0.56585574,0.6238138,0.6322125,0.6078725,0.53879833,0.47702557,0.5368137,0.54923123,0.41862136,0.4140513,0.48212162,0.5783312,0.57246,0.5565915,0.5047395,0.44516167,0.11984536,0.19389631,0.225881,0.3238681,0.33650917,0.397029,0.4550877,0.4271518,0.4190262,0.31461716,0.2627492,0.18288137,0.14664355,0.16331339,0.14547776,0.17693268,0.18325323,0.26981986,0.32473144,0.35529327,0.41070825,0.50259954,0.5452589,0.6077248,0.68864524,0.73787224,0.7398624,0.73460895,0.73288983
193,-0.999307,-1.0996996,-1.0282366,-0.9754268,-0.95078826,-0.96880764,-0.9399015,-0.9252928,-0.8657786,-0.8596193,-0.8128517,-0.6218684,-0.6239032,-0.68816423,-0.6854975,-0.67056537,-0.6637039,-0.6858776,-0.7187552,-0.7803326,-1.0264199,-1.0633341,-1.0530708,-1.0184203,-1.0143911,-0.9101288,-0.8432222,-0.7666145,-0.65091115,-0.52505755,-0.4213456,-0.34144476,-0.31585115,-0.30497107,-0.27960512,-0.3319187,-0.4087153,-0.46027452,-0.4692373,-0.4962963,-0.49405804,-0.48337784,-0.49800745,-0.5152266,-0.46450323,-0.47827303,-0.48520952,-0.49256542
194,0.035949986,0.07803123,0.26585484,0.39530298,0.4534485,0.48737594,0.45266107,0.47318593,0.42827243,0.47586098,0.54248255,0.4830261,0.46442324,0.42639562,0.37540102,0.27489522,0.2660211,0.31492487,0.35521144,0.11004787,0.119246766,0.15082207,0.19234689,0.2573287,0.2836339,0.2745329,0.30307394,0.24852413,0.26187244,0.28299522,0.3384515,0.3755816,0.43729496,0.46286836,0.52727795,0.5458659,0.5719542,0.56057507,0.51839846,0.5153459,0.4422094,0.3845052,0.37885,0.4079435,0.40581134,0.38280937,0.37115252,0.37156695
195,-0.22962071,-0.28999755,-0.28082824,-0.21315593,-0.16833663,-0.13777068,-0.075191,-0.01843585,0.02804624,-0.050707687,-0.14346154,-0.09649374,-0.08449254,-0.05724494,-0.044887945,-0.04656664,-0.032748636,-0.066536844,-0.1011973,0.051579904,-0.12155015,-0.09328863,-0.028343922,0.016238485,0.1129462,0.17881049,0.19728042,0.26598296,0.33834523,0.3083185,0.2676649,0.28407207,0.24201909,0.20890574,0.16900657,0.18184085,0.15112525,0.104263715,0.05815368,-0.0126840165,-0.047245182,-0.08743917,-0.09213893,-0.11473556,-0.14748111,-0.15115553,-0.1608176,-0.18640211
196,-0.57092756,-0.59897816,-0.66232413,-0.73808247,-0.719581,-0.75589913,-0.80949974,-0.8748783,-0.8929027,-0.8218515,-0.6314228,-0.4777679,-0.4313598,-0.42289284,-0.46452668,-0.48183206,-0.47613403,-0.41543716,-0.40298772,-0.5936456,-0.73263574,-0.6993104,-0.7936319,-0.8682255,-1.0219373,-1.0502957,-0.9454764,-0.8626965,-0.7547064,-0.693707,-0.6157807,-0.58135337,-0.5073224,-0.47917205,-0.44608498,-0.37471622,-0.35361922,-0.33600703,-0.32360315,-0.3187077,-0.30181938,-0.2990717,-0.3013402,-0.30900615,-0.30473557,-0.28823787,-0.2951716,-0.23887429
197,0.80935436,0.9283633,0.86826247,0.7803569,0.7250826,0.7323036,0.7846199,0.81353074,0.77440554,0.7255278,0.7136514,0.6800633,0.6352704,0.60590506,0.50944275,0.37060255,0.35332838,0.3056968,0.3187776,0.83378553,0.9638164,0.9760971,0.9646305,0.8134651,0.76946574,0.7559325,0.6848454,0.65490836,0.64813966,0.61961734,0.63409173,0.60706234,0.6191776,0.61923206,0.6090464,0.5761962,0.5277756,0.5062964,0.53119123,0.5477751,0.54804045,0.5645119,0.5656766,0.5504332,0.5258003,0.5189148,0.51879054,0.49364898
198,0.40021238,0.715786,0.8807208,0.9243754,0.94077486,0.9110602,0.85878783,0.84290814,0.8981941,1.0159583,1.0096568,0.94686776,0.89620227,0.9027461,0.89848495,0.8816803,0.8599643,0.81860155,0.8059937,0.5329753,0.6950939,0.93377036,0.93832284,0.9529906,0.95092577,0.9365567,0.9037522,0.885502,0.7959894,0.7155432,0.60971904,0.5573562,0.53752553,0.5550633,0.62318873,0.68910193,0.70843804,0.757481,0.8377684,0.92307264,0.9520627,1.0370564,1.0332171,1.0612189,1.1132547,1.1327028,1.1346523,1.1526107
